name,proc_name
tjurmuskel20cm,Tjurmuskel
tjurmuskel5st20cm,Tjurmuskel
"tli,b12,folsyrahund",Tlifolsyra
"tli,b12,folsyrahundidexx",Tlifolsyra
"tli,vit.b12,folicacidhund",Tlifolsyra
tlifolsyravitaminb12(diarrprofil),Tlifolsyra
tlihundidexx,Tliidexx
tliidexxkatt,Tliidexx
tobrexdepot,Tobrex
toilax,Toilax
tolkning/avläsningavröntgenbilderexternexpertidexxrtg,Tolkning/Avläsning
tolkning/avläsningohanteringavröntgenbilderexternortopedrtg,Tolkning/Avläsning
tomcatkatetrar,Tomcat
tömmningavothematom,Tömmning
tömning/spolningabscess,Tömning
"tömning/spolningabscess,sårrevision",Tömning
tömning/spolningabscess(2st),Tömning
tömninganalsäckar,Tömning
tömninganalsäckarmedspolning,Tömning
tömningochspolninganalsäckar,Tömning
tonometri,Tonometri
tonometri/ögontrycksmätning,Tonometri
tonopentryckmätningöga,Tonopen
tonovet,Tonovet
tonsillektomi,Tonsillektomi
tonsillektomihund,Tonsillektomi
torbugesicvet10mg/ml10mlinjektion,Torbugesic
torbugesicvetinj10mg/ml,Torbugesic
torphasol,Torphasol
torphasolvet.10mg/ml20mlinjektinjekt,Torphasol
totalbilirubin,Totalbilirubin
"totaljuvertumörhund,1-2delar.mastekt.",Totaljuvertumör
totalklokapselextirpationkatt/hund,Totalklokapselextirpation
totalprotein,Totalprotein
totalpyometrahund,Totalpyometra
totalsårrevideringenkel,Sårrevidering
totalt4,T4
totaltt4,T4
"totaltt4,tsh(hund,katt)",T4
"totaltt4,tsh(paket)",T4
"totaltt4,tshpremed,totaltt4postmed",T4
"totaltt4(tshföre,totalt4eftermedicinering)",T4
totaltt4tshhdktuds,T4
totalurinsten/cystotomikatt,Urinsten
totscrotalablation,Tot
tott4+tshextern,Tot
tovklippenkelinksedering,Tovklippning
tovklippning,Tovklippning
tovklippning<1h,Tovklippning
tovklippningmindreåtgärd,Tovklippning
tovklippper10min,Tovklippning
toxoplasmosiggak,Toxoplasmos
toxoplasmosigmak,Toxoplasmos
toxoplasmosserologiiggigm,Toxoplasmos
tp,Totalprotein
tp(totalprotein),Totalprotein
tplo-paketoperation,Tplo-Paket
trachealtub,Trachealtub
tradolan,Tradolan
tradolan®50mg100x1stfilmdrbliste,Tradolan
tradolan®50mg20stfilmdrbliste,Tradolan
tradolan50mg,Tradolan
tralieve20mg,Tralieve
tralieve20mgperst,Tralieve
tralieve80mg,Tralieve
tralievevet.20mg,Tralieve
tralievevet.80mg,Tralieve
tralievevet(injektion),Tralieve
tratt,Tratt
"tratt12,5cm",Tratt
tratt25cm,Tratt
trattmedsvartkrage15cm,Tratt
trattmedsvartkrage20cm,Tratt
trattmedsvartkrage25cm,Tratt
träurna,Trä-Urna
"tredjeögonlock,repkörtel/cherryeye",Tredje-Ögonlock
tredjeögonlockexckörtel/brosk/cherryeye,Tredje-Ögonlock
trextraktionmedel,Tr-Extraktion
triangelmärkning/frysmärkninghäst,Triangelmärkning
tricat,Tricat
"tricat(kattpest,rhinotrakeitvirusochcalicivirus)",Tricat
tricat/purevaxvaccin,Tricat
triglycerider,Triglycerider
trikemarnicagel1000ml,Trikem
trikemgastro1000g,Trikem
trikemgutbalance1000gr,Trikem
trikemmultiprobalance1000ml,Trikem
tris-nac,Tris-Nac
tris-nac120ml,Tris-Nac
trisnac120ml,Tris-Nac
trixieskyddskorg/munkorg-allastorlekar,Trixie
trizaural,Trizaural
trizaural118ml,Trizaural
trizchlor118ml,Trizchlor
trizchlor4230mlspray,Trizchlor
trizchlor4balsamspray,Trizchlor
trizchlor4schampo,Trizchlor
trizchlor4schampo/spray,Trizchlor
trizchlor4schampo230ml,Trizchlor
trizchlor4schampoo230ml,Trizchlor
trizchlor4shampo230ml,Trizchlor
trizchlor4shampoo230ml,Trizchlor
trizchlor4shampoo230ml/specific,Trizchlor
trizchlor4spray230ml,Trizchlor
trizchlormulti118ml,Trizchlor
trizchlormultirengöring,Trizchlor
trizchlormultirengöring118ml,Trizchlor
trizchlorspray,Trizchlor
trombocyter,Trombocyter
trombokrit,Trombokrit
tropikamidchauvin0.5%(5mg/ml)20x0.5mlögondr,Tropikamid
"troponini(hund,ochkatt)",Troponin
"tryckmätning,ögon",Tryckmätning
tryckmätningöga,Tryckmätning
tryckmätningögat,Tryckmätning
tryckmätningögatonovet,Tryckmätning
tryckmätningögon,Tryckmätning
tryckmätningtonopen,Tryckmätning
trymox,Trymox
trymoxvet.150mg/ml,Trymox
trymoxvet100ml(150mg/ml),Trymox
trymoxvet150mg/minjektionsvätska,Trymox
trymoxvet150mg/mlper1ml,Trymox
"trymoxvetper0,1ml(150mg/ml)",Trymox
tsh,Tsh
"tsh,hundclia",Tsh
"tsh(hund,katt)",Tsh
tshextern,Tsh
tshfdcimmuno,Tsh
tt4,Tt4
tt4-totalt4,Tt4
tt4-totalt4(intern),Tt4
tuggbennordicbestfriend,Tugg
tuggbullemedanka,Tugg
tuggpinnestor,Tugg
tum.cutis1,Tum-Cutis
tum.cutis2,Tum-Cutis
tum.cutis3,Tum-Cutis
tum.cutis4,Tum-Cutis
tum.cutis5,Tum-Cutis
tum.cutis8,Tum-Cutis
tum.cutis9,Tum-Cutis
tumcutis;enkel,Tum-Cutis
tumcutis;omfattande,Tum-Cutis
tumcutisenkel,Tum-Cutis
tumcutisomfattande,Tum-Cutis
tummam;solitär,Tum-Mam
tummam2delarlitenhd,Tum-Mam
tummam2delarstorhd,Tum-Mam
tummam3dellitenhd,Tum-Mam
tummam3delstorhd,Tum-Mam
tumör/absc/hygrop.i,Tumör
tumörexcidering1,Tumör
tumörexcidering2,Tumör
tumörextirpation2,Tumör
tumörextirpation4,Tumör
tumörextirpation5,Tumör
tumörextirpationliten,Tumör
tumörextirpationmedel,Tumör
tumörextirpationstor,Tumör
tumörhud1-5cm,Tumör
tumormammae2-3delar,Tumör
tumörmunhåla,Tumör
tumörmunhåladiatermi,Tumör
tumörsci,Tumör
tumörscii,Tumör
tumörsciii,Tumör
"tyroideaprofil:totaltt4,frittt4,tsh",Tyroidea
u-bakteriacocci,U-Bakteria
u-bakteriarods,U-Bakteria
u-bilirubin,U-Bilirubin
u-blod,U-Blod
u-densitethund,U-Densitet
u-densitetrefraktometer(internanalys),U-Densitet
u-glukos,U-Glukos
u-keton,U-Keton
u-leukocyter,U-Leukocyter
u-ph,U-Ph
u-prot/kreakvot,U-Protein
u-protein,U-Protein
u-protein/u-krea-kvot,U-Protein
u-protein/u-kreatininkvot,U-Protein
u-rbc,U-Rbc
u-stix+densitet,U-Stix
u-stix+densitet+sediment,U-Stix
"u-urinprov(ph,densitet,stix+sediment)",U-Urinprov
u-urobilinogen,U-Urobilinogen
u-wbc,U-Wbc
u.pro+u.crea,U-Pro
u/dhund5kg,U/D
uaanalyser;urinsticka,Ua
uastrips-sedivue,Ua
ubg,Ubg
ucre,Ucre
udsb12+folsyra+tli,Uds
udscplhd+kattkvantitativt,Uds
udscytologi,Uds
udsdexamet.hämningtotal,Uds
"udsfrittt4,tott4+tsh",Uds
udskortisol1prov,Uds
udstott4+tsh,Uds
udsurinkortisol/krea-kvot1pr,Uds
"ul,urinblåsa",Ul
ul1organ,Ul
ulenstakaorgan,Ul
ulfleraorgan,Ul
ult:sguid.vidcystocentes,Ult:Sguid
ult:sguid.vidcystocentes/a-fast,Ult:Sguid
ultrabukkl,Ultrajud
ultrahjärtakl,Ultrajud
ultrajudguidadinjektion,Ultrajud
ultrajudövrigt,Ultrajud
ultrajudsenor/led,Ultrajud
ultraljud,Ultraljud
ultraljud-grundavgiftequip.,Ultraljud
"ultraljud,utrustning",Ultraljud
ultraljud/rtgdräktigink.polavgift,Ultraljud
ultraljud1-2organ/abdomen,Ultraljud
ultraljud1organ,Ultraljud
"ultraljud2-3organ,buk+evsedering/mottagning",Ultraljud
ultraljudbakknä,Ultraljud
ultraljudbuk,Ultraljud
ultraljudbuk/fleraorgan,Ultraljud
ultraljudbuk1-3organ(ac),Ultraljud
ultraljudbuk1organ,Ultraljud
ultraljudbuk1organ(ac),Ultraljud
ultraljudbukdiagnostik,Ultraljud
ultraljudbukdiagnostikenkel,Ultraljud
"ultraljudbukenkelt,enstakaorgan",Ultraljud
ultraljudbukfullständig,Ultraljud
ultraljudbukfullständig(inkl.interntbildutredning),Ultraljud
ultraljudbukhålastor,Ultraljud
ultraljudbukhela(ac),Ultraljud
ultraljudbukomfattande,Ultraljud
ultraljudbukorgan,Ultraljud
"ultraljudcor,införop",Ultraljud
ultraljuddräktighetskontroll,Ultraljud
ultraljuddräktighetsus,Ultraljud
ultraljudenkelt,Ultraljud
ultraljudenskiltorgan,Ultraljud
ultraljudenstaka,Ultraljud
ultraljudenstakaorgan,Ultraljud
"ultraljudenstakaorgan,häst",Ultraljud
ultraljudenstakaorgan(inkl.interntbildutredning),Ultraljud
ultraljudenstakaorgan/vävnad,Ultraljud
ultraljudettorgan,Ultraljud
ultraljudfast(focusedassessmentwithsonographyfortrauma),Ultraljud
ultraljudfleraorgan,Ultraljud
ultraljudförlossningsövervak.,Ultraljud
ultraljudgrundavgift,Ultraljud
ultraljudgynekologi,Ultraljud
ultraljudgynekologi(inkl.interntbildutredning),Ultraljud
ultraljudgynekologisk,Ultraljud
ultraljudhcmscreeningkatt,Ultraljud
ultraljudhelabuken,Ultraljud
ultraljudhjärta,Ultraljud
ultraljudhjärta(inkl.interntbildutredning),Ultraljud
ultraljudhjärtaenkelt,Ultraljud
ultraljudhjärtainklröntgenthorax,Ultraljud
ultraljudhjärtautredning,Ultraljud
ultraljudkollenstakaorgan,Ultraljud
ultraljudled,Ultraljud
ultraljudomfattandebuk,Ultraljud
ultraljudsena/gaffelband,Ultraljud
ultraljudsenapparat,Ultraljud
ultraljudsenapparathäst,Ultraljud
ultraljudsenor,Ultraljud
ultraljudsguidadcystocentesexkl.sedering,Ultraljud
ultraljudsguidadprovtagning,Ultraljud
ultraljudsund.ettorgan,Ultraljud
ultraljudsundersökningenstakaorgan,Ultraljud
ultraljudsundersökningfast,Ultraljud
ultraljudurinblåsa,Ultraljud
ultraljudurinblåsa/cystocentes,Ultraljud
ultraljudurinvägar/njurar,Ultraljud
ultraljudurinvägar/njurar(inkl.interntbildutredning),Ultraljud
unclassified,Unclassified
undersökenkel-återbesök/uddadjur,Undersökning
undersökinghäst,Undersökning
undersökn/behandling,Undersökning
undersökn/behlängreutredning,Undersökning
undersökning,Undersökning
undersökning-vidannanåtgärd,Undersökning
undersökning/behspecialist,Undersökning
undersökning/längreutredning,Undersökning
undersökning/sondavsår,Undersökning
undersökning30min,Undersökning
undersökning40min,Undersökning
undersökning40minspecialist,Undersökning
undersökning60min,Undersökning
undersökningåter,Undersökning
undersökningåterbesök,Undersökning
"undersökningbesök,20min",Undersökning
"undersökningbesök,30min",Undersökning
"undersökningbesök,40min",Undersökning
undersökningenkel,Undersökning
undersökningenkel-20min,Undersökning
"undersökningenkel,häst",Undersökning
undersökningfånghovar,Undersökning
undersökninggrund,Undersökning
undersökninghälta,Undersökning
undersökninghov,Undersökning
undersökninghud,Undersökning
undersökninginförop,Undersökning
undersökninglätt,Undersökning
undersökningöga,Undersökning
"undersökningsår,häst",Undersökning
undersökningsmådjur,Undersökning
undersökningströssel/fågel,Undersökning
undersökningutökad,Undersökning
undersökningvagina,Undersökning
undersökningveterinär/stationarvård,Undersökning
upc,Upc
upcpanel,Upc
upcurin,Upc
"uppblåsbarkrage,allastorlekar",Krage
uppblåsbarkragel,Krage
uppblåsbarkragem,Krage
uppblåsbarkrages,Krage
uppblåsbarkragexl,Krage
"upperrespiratorypcrprofile,feline",Upper-Respiratory
uppstartnarkos,Uppstart
"uppverkning/behamdlinghov,enkel",Uppverkning
upro,Upro
urea,Urea
urea(bun)/kreatinin,Urea
uribalance,Uribalance
uricult,Uricult
"uricult,förbrukningsmaterial",Uricult
uricultexternt,Uricult
uricultextrent,Uricult
uricultinklapplicering+avläsn,Uricult
uricultintern,Uricult
uricultodlinginklapplicering+avläsn,Uricult
urin/creatinine,Urinanalys
urin/protein,Urinanalys
urinanalysfullständigt,Urinanalys
urinanalysmikrosksediment,Urinanalys
urinanalysochprovhantering,Urinanalys
urinanalyssticks,Urinanalys
"urinanalyssticks,densitet,sediment",Urinanalys
urinanalyssticks+densitet,Urinanalys
urinarycalculi,Urinary
"urinarycat1,5kg",Urinary
"urinarycat3,5kg",Urinary
"urinarydog7,5kg",Urinary
"urinarymoderatecaloriecat1,5kg",Urinary
urinarymoderatecaloriecat12x85,Urinary
"urinarymoderatecaloriecat3,5kg",Urinary
urinarymoderatecaloriecat9kg,Urinary
"urinarymoderatecaloriedog6,5kg",Urinary
urinarymodfeline85gx12,Urinary
urinarys/odog2kg,Urinary
"urinarys/omodcalcat3,5kg",Urinary
urinblåsakateter/spolning,Urinblåsa
urinblåsakateter/spolningkatt,Urinblåsa
urinblåsaklämning,Urinblåsa
urindensitet,Urinanalys
urineringshjälpcysto,Urineringshjälp
urineringshjälpkateter,Urineringshjälp
urineringshjälpmedkateter,Urineringshjälp
urinfullständiginklsediment.,Urinanalys
urinkateterhund,Urinkateter
urinkateterkatt,Urinkateter
urinkortisol/krea,Urinkortisol/Krea
"urinkortisol/krea-kvot,1prov",Urinkortisol/Krea
"urinkortisol/krea-kvot,3prov",Urinkortisol/Krea
"urinkortisol/urinkrea-kvot,3prov",Urinkortisol/Krea
urinkortisol/urinkreatinin-kvot(ucc)uds,Urinkortisol/Krea
urinodlingintern,Urinodling
urinprofil,Urinprofil
urinprov,Urinprov
"urinprov,inklsticka,densochsediment",Urinprov
urinprov;cystocentes,Urinprov
urinprov+sediment10,Urinprov
urinprovbesök(inklodling),Urinprov
urinprovcystocentes,Urinprov
"urinprovcystocentes,exförb",Urinprov
urinprovdensitet,Urinprov
urinprovfullständigt,Urinprov
urinprovfullstvab,Urinprov
urinprovhanhund;kateter,Urinprov
"urinprovkateter,exklförbr.",Urinprov
urinprovklämmning,Urinprov
urinprovsediment,Urinprov
urinprovskit,Urinprov
urinprovstix,Urinprov
urinprovstix+dens+sed,Urinprov
urinprovstix+densitetinklprovtagningsavgift,Urinprov
urinprovstix+densitetisambandmedannanprovtagning,Urinprov
urinprovurinstensanalys/cytologi,Urinprov
urinprovutanbesök,Urinprov
urinsediment,Urinsediment
urinsediment(sedivue),Urinanalys
urinstensanalyslaboklin,Urinsten
urinstenskonkrementsva,Urinsten
urinstenvesikotomi,Urinsten
"urinstenvesikotomi,katt",Urinsten
urinsticka,Urinsticka
urinsticka(uaanalyser),Urinanalys
urinsticka+densitet,Urinsticka
urinstix,Urinstix
urinstix(internanalys),Urinanalys
urinstix+densitet,Urinstix
urinstix+densitetinklprovtagningsavgift,Urinstix
urinstixuavetplus,Urinstix
urinstopp,Urinstopp
urinuricult,Urinanalys
urinvägar,Urinvägar
uripet,Uripet
uripet-urinuppsamling,Uripet
uripet+lhandske,Uripet
uripeturinuppsamling,Uripet
utbesvaraprov,Utbesvara
utdragningmjölktand,Utdragning
uteblivetbesök,Uteblivet
utfärdandeavdjurpass,Utfärdande
utlämningmedicin,Utlämning
utlämningmedicinöverdisk,Utlämning
utökadanestesiper30min,Utökad
utökadcytologi(flerafrågeställningar),Utökad
utökadundersökninghov/klöv,Utökad
utökadundersökninghud,Utökad
utökadundersökningmag-tarmkanalen,Utökad
utökadundersökningmunhåla,Utökad
utökadundersökningnervsystemet,Utökad
utökadundersökningöga,Utökad
utökadundersökningöra,Utökad
utökadundersökningöroninf/otit,Utökad
utökadundersökningrörelseapparaten,Utökad
utökadundersökningthorax,Utökad
utredning-15min,Utredning
utredningallergi/klåda,Utredning
utredningenskiltdjur,Utredning
utredninghud,Utredning
utredninghudmedprovtagning,Utredning
utredningmedicinsk,Utredning
utredningsarvode,Avgift
utrustningblodanalyshematologi,Utrustning
utrustningblodanalyskemi,Utrustning
utrustningcytologi,Utrustning
utrustningeurolysersolo,Utrustning
utrustningextraktion,Utrustning
utrustningfält,Utrustning
"utrustningmonitortouch,ecg,nibp,spo2,co2",Utrustning
utrustningnarkos,Utrustning
utrustningnarkosgas,Utrustning
utrustningnarkostand,Utrustning
utrustningoftalmoskop,Utrustning
utrustningop,Utrustning
utrustningotoskop,Utrustning
utrustningpulsoximeter,Utrustning
utrustningröntgen,Utrustning
utrustningröntgendental,Utrustning
utrustningröntgenforlkatt,Utrustning
utrustningröntgenhäst,Utrustning
utrustningröntgenmobil,Utrustning
utrustningröntgenstationär,Utrustning
utrustningsyrgasgenerator,Utrustning
utrustningtandenhet,Utrustning
utrustningtandröntgen,Utrustning
utrustningtandunit,Utrustning
utrustningtandvård,Utrustning
utrustningtandvårdforl,Utrustning
utrustningtandvårdscaler,Utrustning
utrustningultraljud,Utrustning
utrustningultraljuddräktig/gyn,Utrustning
utrustningultraljudsmådjur,Utrustning
utrustningurinanalys,Utrustning
v-checkcortisol,V-Check
vaccdhp+kc,Vaccin
vaccdhppi,Vaccin
vaccdhppividsamtidiguns/op,Vaccin
vacchundvidkonsultation,Vaccin
vaccination,Vaccin
vaccinationdhppi,Vaccin
vaccinationdhppi12v.,Vaccin
vaccinationdhppiannåtgbatch:0129025a0103-2024,Vaccin
vaccinationdhppiannåtgbatch:0129025b0104-2024,Vaccin
vaccinationdhppiannåtgbatch:a643a0104-2023,Vaccin
vaccinationdhppiannåtgbatch:a670d0111-2023,Vaccin
vaccinationdhppiannåtgbatch:a705c0112-2024,Vaccin
vaccinationdjurnr2>\vidannatåtgärd,Vaccin
vaccinationducat,Vaccin
vaccinationducat/tricat/rcp,Vaccin
vaccinationinklintyg,Vaccin
vaccinationisambandmedannat,Vaccin
vaccinationnobivacdhppi,Vaccin
vaccinationnobivacducat,Vaccin
vaccinationnobivacducatannanåtg.a061a0112-2023,Vaccin
vaccinationnobivacpiannåtga058a0112-2023,Vaccin
vaccinationnobivacpiannåtga059b0102-2024,Vaccin
vaccinationnobivacpiannåtga059b0204-2024,Vaccin
vaccinationnobivacrabiesbatcha702a0103-2026,Vaccin
vaccinationnobivactricat,Vaccin
vaccinationnobivactricatannåtga413d0106-2024,Vaccin
vaccinationnobivactricatannåtga418e0111-2024,Vaccin
vaccinationpi,Vaccin
vaccinationpi/dhppi/kc/bp,Vaccin
vaccinationpi/kc/bp,Vaccin
vaccinationpurevaxrcp,Vaccin
vaccinationrabies,Vaccin
vaccinationtricat,Vaccin
vaccinationtricat/rcp,Vaccin
vaccinationtricatnovum,Vaccin
vaccinationvanlig,Vaccin
vaccinationvidannanåtgärd,Vaccin
vaccinducatkattsnuva,Vaccin
vacckatt;ducatvidann.åtgärd,Vaccin
vacckattvidkonsultation,Vaccin
vacckc,Vaccin
vaccnobivacdhppi,Vaccin
vaccnobivacducat,Vaccin
vaccnobivackc,Vaccin
vaccnobivacl4,Vaccin
vaccnobivacl4a354a0109-2024,Vaccin
vaccnobivacpi,Vaccin
vaccnobivacrabies,Vaccin
vaccnobivactricat,Vaccin
vaccpividsamtidiguns/op,Vaccin
vaccpurevaxrcp,Vaccin
vaccpurevaxrcpvidsamtidiguns/op,Vaccin
vaccrabies,Vaccin
vaccvidann.åtgärdducat,Vaccin
vaccvidann.åtgärdkc,Vaccin
vaccvidann.åtgärdtricat,Vaccin
vaccvidannanåtgärdtricat,Vaccin
vacmedannanåtgärd,Vaccin
vaginalcytologi,Vaginalcytologi
vaginalprolapsslemhresektion,Vaginalprolaps
vaginaltumörepisiotomi,Vaginaltumör
vaginoskopering,Vaginoskopering
vaginoskopiering,Vaginoskopiering
våravänner399,Våravänner
vårdavgift,Avgift
väteperoxidapl30mg/ml,Väteperoxid
vdurinarysmalldog4kg,Urinary
vefelineyoungadultneutchicken1.5kg,Feline
"vefelineyoungadultneuteredcatchicken1,5kg",Feline
veggiedentfr3shl15-pack,Veggie
veggiedentmld,Veggie
venflonblå/grön/rosa,Venflon
"venflonblå0,8x25",Venflon
"ventipulminvet.,orallösning25mikrogram/ml",Ventipulmin
ventipulminvet.orlö25µg/ml,Ventipulmin
ventripulminvet.inj.30µg/ml50ml,Ventripulmin
versicandhppi,Versican
versicanpi,Versican
vesicotomihund,Vesicotomi
vesicotomikatt,Vesicotomi
vesikotomi,Vesikotomi
vesikotomi/urinstenhd,Vesikotomi
vesikotomihundarvode,Vesikotomi
vesikotomikanin/gnagare,Vesikotomi
vetalgin,Vetalgin
vetalgin®vet.500mg/ml100mlinjektinjekt,Vetalgin
vetalgin®vet.inj500mg/ml,Vetalgin
vetalgininj/ml,Vetalgin
vetalgininjektion,Vetalgin
"vetalginmedhem,3-4doser",Vetalgin
vetbancid,Vetbancid
vetemex,Vetemex
vetergesic,Vetergesic
vetergesic®vet0.3mg/ml10ml,Vetergesic
vetergesic®vet0.3mg/ml10mlinjektinjekt,Vetergesic
"vetergesicmedhem,1dos",Vetergesic
"vetergesicmedhem,2-3dos",Vetergesic
"vetergesicmedhem,2-3dos(>30kg)",Vetergesic
"vetergesicmedhem,4-5givor",Vetergesic
vetericinvf+plus,Vetericin
vetericyn+antimicrobialophthalmicgel89ml,Vetericyn
vetericyn+felineantimicrobialfacialtherapy55ml,Vetericyn
vetericyn+vfantimicrobialhydrogel120ml,Vetericyn
vetericyn+vfsprayantimicrobialhydrogel55ml,Vetericyn
vetericyn+vfwound&skinsårspray55ml,Vetericyn
vetericynantimicrobialeyewash,Vetericyn
veterinärarvode,Avgift
veterinärarvode/15min,Avgift
veterinärarvodeper10min,Avgift
veterinärkonsultation,Veterinärkonsultation
veterinärkonsultation-jokkmokkarvidsjaurkiruna,Veterinärkonsultation
veterinärkonsultation-jokkmokkarvidsjaurkirunapol,Veterinärkonsultation
"veterinärkonsultation,ortopediskutredning",Veterinärkonsultation
"veterinärkonsultationbokatupptill20""",Veterinärkonsultation
"veterinärkonsultationbokatupptill20""pol",Veterinärkonsultation
"veterinärkonsultationbokatupptill30""",Veterinärkonsultation
"veterinärkonsultationbokatupptill30""pol",Veterinärkonsultation
"veterinärkonsultationbokatupptill40""",Veterinärkonsultation
